timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2021-06-05 16:21:17,"b""Omg squee! I'm super honored! #fanboy  #omg #edchat #teaching #teacherlife  #AcademicTwitter #AcademicChatter https://t.co/blfyKFC852""",b'CaseyJ_edu',"['fanboy', 'omg', 'edchat', 'teaching', 'teacherlife', 'AcademicTwitter', 'AcademicChatter']","Colonie, NY",1595,0,1
2021-06-05 16:20:01,"b'What is motivated repetition, as referred to in #Numberella World?    \xf0\x9f\x8d\x8b  #classroom #craftycafe #edchat #eal #fun  #growth #homeschooling2021 #hype #k12 #luck #mathsgames #saturdayfeeling #STEM @DaveSwankEdD   &gt;&gt;&gt; https://t.co/61jYQ1lIZQ https://t.co/SfU6sxVS5h'",b'aflnewberry3',"['Numberella', 'classroom', 'craftycafe', 'edchat', 'eal', 'fun', 'growth', 'homeschooling2021', 'hype', 'k12', 'luck', 'mathsgames', 'saturdayfeeling', 'STEM']","London, England",146,0,0
2021-06-05 16:17:16,b'Cultural Values and Beliefs of the Latino Community https://t.co/sKjDMn8n4f  #school #K12 #edchat #Education #schoolculture',b'LatFamLit',"['school', 'K12', 'edchat', 'Education', 'schoolculture']",United States,2378,0,1
2021-06-05 16:15:49,b'Yes!! I try to follow positive examples like: #elearning #virtual  #Teacher  #growPLN  #Positive #edchat  #classroom @ShiftParadigm @tracyscottkelly @semedina51 @AwesomismMom @gary_hensel @jedipadmaster @2mommabear @KeyLee60290557 @ifireup @LeanoraBenton3 @DrP_Principal https://t.co/eyQyhOg8nv',b'JudyWilliamsMEd',"['elearning', 'virtual', 'Teacher', 'growPLN', 'Positive', 'edchat', 'classroom']",New Mexico,171,0,4
2021-06-05 16:15:01,"b'In #Numberella World, we believe motivated repetition is the key to number fluency!   \xf0\x9f\x8d\x89  #dyslexia #edchat #edutwitter #gamification  #growth #homeschooling2021 #k12 #learnathome #maths #saturdayvibes #STEM #teachathome @seamerb   &gt;&gt;&gt; https://t.co/KqHVQeInaa https://t.co/S3WTGlJMf8'",b'aflnewberry',"['Numberella', 'dyslexia', 'edchat', 'edutwitter', 'gamification', 'growth', 'homeschooling2021', 'k12', 'learnathome', 'maths', 'saturdayvibes', 'STEM', 'teachathome']",London,2949,0,1
2021-06-05 16:14:07,"b'The school of the future represents the push toward a more collaborative and enriching educational experience, which could benefit all stakeholders.  || #IoTForAll #IoT #EdTech #Education #EdChat @BillGates @Edutopia https://t.co/Q2BkJRJWQE'",b'iotforall',"['IoTForAll', 'IoT', 'EdTech', 'Education', 'EdChat']",United States,11785,1,0
2021-06-05 16:09:00,b'I4C: Parts of a Book Quiz. Quiz that can be taken whole class with discussion of answers.  https://t.co/7TrdaJCDPO #edchat #4thchat #langarts #ela #engchat #reading #literature #Quiz https://t.co/bhNk1NqTA6',b'internet4classr',"['edchat', '4thchat', 'langarts', 'ela', 'engchat', 'reading', 'literature', 'Quiz']","Memphis, TN",6967,0,0
2021-06-05 16:02:00,"b'""Immediate feedback from Edulastic has allowed us to keep students involved in their data"" explains Ashley Wittmer, a K12 Assessment and Data Analyst in Riverside, OH.   \xe2\x9e\xa1\xef\xb8\x8f https://t.co/NNAtXZTQav  #DataDriven #edchat'",b'Edulastic',"['DataDriven', 'edchat']","Fremont, CA",6639,0,0
2021-06-05 16:00:04,b'With loads of types of question you can create games like this: https://t.co/1rXbgIsIx9 #edchat #edtech #HomeSchool #homeschooling #free #startup #edtechchat #school #socialenterprise https://t.co/p5mRjnM5Po',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'free', 'startup', 'edtechchat', 'school', 'socialenterprise']",,587,0,0
2021-06-05 16:00:02,"b""NEW POST Cognitive Load Misinformation: An academic from Alberta's attempt to use cognitive load theory to argue against a knowledge-rich curriculum https://t.co/H6UoGF0h6O #ukedchat #edchat #edreform #education #aussieED""",b'greg_ashman',"['ukedchat', 'edchat', 'edreform', 'education', 'aussieED']","Ballarat, Victoria",16820,1,4
2021-06-05 16:00:02,b'Join us for Global #gtchat (#giftED #talented) Powered by #TAGT @TXGifted this week (6/10 US). Our topic: \xe2\x80\x9cThe Role of Environment in #Parenting Gifted Kids\xe2\x80\x9d. #NAGC #edchat #txeduchat #aussieED #sunchat #satchat #nt2t #SaturdayThoughts https://t.co/ihFkJcJcLJ',b'gtchatmod',"['gtchat', 'giftED', 'talented', 'TAGT', 'Parenting', 'NAGC', 'edchat', 'txeduchat', 'aussieED', 'sunchat', 'satchat', 'nt2t', 'SaturdayThoughts']",U.S.,10460,0,2
2021-06-05 15:55:13,"b'Simply put, you cannot be \xe2\x80\x9ccollege &amp; career ready\xe2\x80\x9d if you are only exposed to an archaic canon of literature. Kids need books about those who are both similar &amp; different to them. Anything other would be a disservice to their growth academically, socially, &amp; emotionally. #edchat'",b'MissNikkiIn5th',['edchat'],United States,4677,0,20
2021-06-05 15:54:00,"b'""From their testing and small pilot, they realized that Edulastic not only had the features that the district needed, but it also was very simple to use.""   Read the full story: https://t.co/sAlGVyBc3T #EdChat'",b'Edulastic',['EdChat'],"Fremont, CA",6639,0,0
2021-06-05 15:52:25,b'Lessons Learned From Hollywood Movies https://t.co/k7357YOqWI #edchat https://t.co/pTvMANBVDO',b'curriculumblog',['edchat'],"Fayetteville, Arkansas ",17800,0,0
2021-06-05 15:52:15,b'50 Things You Can Do With Google Classroom by Alice Keeler and Libbi Miller #edtech #edchat https://t.co/ZgObasgbIq',b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1782,0,0
2021-06-05 15:51:22,b'#SaturdayMotivation https://t.co/KEMhcQiAfm @BarackObama @PathwaysInTech @PTECHNETWORK #ptech #weareptech @rashidfdavis @nycfuture @ChalkbeatNY @MDRC_News #150albanyavenue #brooklyn #newyork zip code 11213 @NYCSchools #edchat #edtech #edtechchat https://t.co/l08gCCoh8T',b'rashidfdavis',"['SaturdayMotivation', 'ptech', 'weareptech', '150albanyavenue', 'brooklyn', 'newyork', 'edchat', 'edtech', 'edtechchat']",,2414,0,0
2021-06-05 15:47:07,"b'""There is one easy way teachers can buffer against their own unconscious #biases while also getting their students more excited and engaged in #math: creating more discussions around math and consistently asking students to explain their reasoning"" #edchat https://t.co/cb8WD3mmOT'",b'Exemplars',"['biases', 'math', 'edchat']",,3036,1,1
2021-06-05 15:40:00,b'My recent post: Smart Review: @blackbirdcode  Education Platform https://t.co/AQJqNpcmWr via @Getting_Smart #education #edchat #coding #STEM #STEMed @thriveinedu #iste',b'Rdene915',"['education', 'edchat', 'coding', 'STEM', 'STEMed', 'iste']",Pittsburgh,29246,0,0
2021-06-05 15:39:54,"b'First flight since the pandemic... Wheels up for #Richmond, #Virginia! #edchat #edtech #4shifts #VAis4Learners #VaLIN #deeperlearning https://t.co/JPke7WGTjj https://t.co/cb41lqfAFL'",b'mcleod',"['Richmond', 'Virginia', 'edchat', 'edtech', '4shifts', 'VAis4Learners', 'VaLIN', 'deeperlearning']","Lafayette, CO",52083,1,3
2021-06-05 15:39:39,"b'Knowing that most of #onted is going to be #remotelearning for the next 3 weeks, here are our thoughts on what helps students thrive the most in #virtuallearning. What might you add to this list? https://t.co/ED0ZxP3D4w #edchat #kinderchat #ptchat #cpchat cc @GSmith_ @moojean_seo https://t.co/Z6TrGluFDK'",b'avivaloca',"['onted', 'remotelearning', 'virtuallearning', 'edchat', 'kinderchat', 'ptchat', 'cpchat']","Hamilton, Ontario, Canada",12656,0,1
2021-06-05 15:35:36,"b'Well that was quite a year, it was great to be back with the kids. But next year I\xe2\x80\x99ll be doing #Eduprotocols Full-time with some of my favorite school districts\xe2\x80\xa6 and I may be working on a whole new kind of book for teaching. #edchat #edtech #ditchbook #tlap #wearecue #iste https://t.co/Qb6aGboTFN'",b'jcorippo',"['Eduprotocols', 'edchat', 'edtech', 'ditchbook', 'tlap', 'wearecue', 'iste']","CA, USA",30347,2,44
2021-06-05 15:33:21,"b'First flight since the pandemic... Wheels up for #Richmond, #Virginia! #edchat #edtech #4shifts #VAis4Learners #VaLIN #deeperlearning @ Denver International Airport https://t.co/gKnCBUGBrJ'",b'mcleod',"['Richmond', 'Virginia', 'edchat', 'edtech', '4shifts', 'VAis4Learners', 'VaLIN', 'deeperlearning']","Lafayette, CO",52083,0,1
2021-06-05 15:30:01,"b'Yesterdays top 3 conversations: #TwitterSmarter, #edchat, #phdchat check them out now @ https://t.co/dQAR3c8LaQ'",b'iconohash',"['TwitterSmarter', 'edchat', 'phdchat']",,274,0,0
2021-06-05 15:28:02,"b'Great @karaswisher interview w @WNBA Commissioner @CathyEngelbert for perspective on inclusive leadership, change management, and  *doing the right thing right now*  What if public school executives adopted her \xe2\x80\x9cPlayers First\xe2\x80\x9d approach? #suptchat #edchat   https://t.co/NWFdRvTVW4'",b'SenorG',"['suptchat', 'edchat']",Denver,12713,0,1
2021-06-05 15:27:57,b'I just bought these two books read over the summer for my professional development. #edchat #firstyearteacher #t2t https://t.co/8glIbIVzCZ',b'mrhalbert2',"['edchat', 'firstyearteacher', 't2t']","St Louis, MO",74,0,1
2021-06-05 15:26:45,b'Learn from #literature and #primarysources! https://t.co/T9CMEaLpiV #tlchat #sschat #engchat #litchat #edchat #TodayInHistory',b'PSNTPS',"['literature', 'primarysources', 'tlchat', 'sschat', 'engchat', 'litchat', 'edchat', 'TodayInHistory']",,2430,0,0
2021-06-05 15:25:02,b'Develop your knowledge on characteristics of effective schools and systems with our online ISL Module 2 starting on June 14.  https://t.co/XDpDElX0JH  #edchat #educhat #leadered #onlinelearning #edadmin https://t.co/Ej5t6b7YnI',b'ischoolleaders',"['edchat', 'educhat', 'leadered', 'onlinelearning', 'edadmin']","Toronto, Canada",1678,1,1
2021-06-05 15:25:01,b'States Spent $2.68 Billion on Private Colleges in 2020 https://t.co/28uMjN1Cjh #college #HigherEd #publiccollege  #collegetalk #privatecollege #edchat #privatecolleges #publiccolleges #educhat',b'College_Experts',"['college', 'HigherEd', 'publiccollege', 'collegetalk', 'privatecollege', 'edchat', 'privatecolleges', 'publiccolleges', 'educhat']",United States,20405,1,0
2021-06-05 15:15:50,b'MzTeachuh: Fun Ideas This Summer--for Teens https://t.co/PnxF3kwJpR #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:14:51,"b'MzTeachuh: Come On, Come To Daddy https://t.co/pocPuJEZ9d #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat'",b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:12:53,b'Class Feeling Bored? Here Are Some Fun Ideas https://t.co/z3uWWO4xrJ #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:11:59,b'MzTeachuh: Peaceful Summer Evening https://t.co/wEROdup2bz #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:11:58,"b'#historyteacher, do you use a textbook in your class? If so, how much of the book?  If no (or very little) where do you draw most of your resources from? #historyclass #history #sschat #edchat'",b'BigIdeaEd',"['historyteacher', 'historyclass', 'history', 'sschat', 'edchat']","California, USA",274,0,0
2021-06-05 15:10:01,b'MzTeachuh: Lucky Kids Have Great Dads https://t.co/4WblqIOfBQ #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:08:11,b'Summer Activities for Kids and Parents https://t.co/k3duaNRSOj #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:07:57,b'I have done a few of Kim\xe2\x80\x99s courses and would highly recommend them #edutwitter #edchat https://t.co/Gu249W59qK',b'RMG_SEND',"['edutwitter', 'edchat']","North East, England",1406,0,1
2021-06-05 15:07:28,b'MzTeachuh: Next Semester...STEM to STEAM https://t.co/YayIyth9YD #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:07:03,"b'I\xe2\x80\x99m lucky to teach #journalism, which means that I get to teach every subject since each news story is unique &amp; interdisciplinary. AND I get to learn new things along w my students! #edchat #literacy @nationalJEA https://t.co/PIIjxc7fQc'",b'cinehead',"['journalism', 'edchat', 'literacy']",Los Angeles,6691,0,4
2021-06-05 15:06:46,"b""Next Semester...we'll celebrate diversity https://t.co/7GoDbPG923 #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat""",b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:06:00,b'\xe2\x80\x9cClimb that tree\xe2\x80\x9d \xe2\x80\x93 Differentiating Differentiation https://t.co/dasads3lIr shared by one of my #istecert students in our session today. #differentiating #edchat',b'AlanaWinnick',"['istecert', 'differentiating', 'edchat']",New York,658,1,1
2021-06-05 15:05:39,"b'Dad, I Want To Be Just Like You When I Grow Up https://t.co/OKtf3Ahm5G #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat'",b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:05:14,b'Here are some others that I have now started to follow: #queer_edchat  @iste   @ShiftingSchools  #inclusion   #tncohort #11_2020_cohort2',b'Kristina_Brimer',"['queer_edchat', 'inclusion', 'tncohort', '11_2020_cohort2']","New Orleans, LA",278,0,2
2021-06-05 15:04:55,b'Summer Bump Not Slump: For Budding Environmental S... https://t.co/SjZ40QHnjc #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:04:17,b'Only one series has a show down between a Phoenix and a parrot: Phoenix Wright: Ace Attorney!  Check out our newest video on what we can learn from Ace Attorney &amp; how it can be used in classes at https://t.co/MsN45bauQR  #gbl #games4ed #PhoenixWright #AceAttorney #sschat #edchat',b'TeachingGamers',"['gbl', 'games4ed', 'PhoenixWright', 'AceAttorney', 'sschat', 'edchat']",,102,1,1
2021-06-05 15:04:01,b'MzTeachuh: Reverie: A State of Abstracted Musing https://t.co/eJ0eR6cHXY #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:03:34,b'MzTeachuh: The Waiting Father https://t.co/VXsws2rrTp #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 15:02:03,b'Check out what teachers are saying about the most beneficial part of ClassroomQ for them! https://t.co/IrC1ScgNpa #edtech #edchat #remotelearning  #ThankQ https://t.co/VbD2F4SPJw',b'ClassroomQ',"['edtech', 'edchat', 'remotelearning', 'ThankQ']","New Jersey, USA",10237,0,0
2021-06-05 15:02:01,"b""\xe2\x9b\x91\xef\xb8\x8fDon't miss this amazing #Science lesson plan: Inventing Beetle Bike Helmets \xf0\x9f\x9a\xb2.   https://t.co/XLVG05f4iU  #EdChat #Educhat #COVID19 #DistanceLearning #STEM @AFTunion @AFTteach @NewsHourExtra https://t.co/G7yiyE5Hk0""",b'sharemylesson',"['Science', 'EdChat', 'Educhat', 'COVID19', 'DistanceLearning', 'STEM']","Washington, DC",13874,1,0
2021-06-05 15:00:49,b'I Double Dog Dare You to Read One of These Books T... https://t.co/eQN8WeDHML #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 14:58:22,b'MzTeachuh: Dads Have Faith In You https://t.co/NSMArzhCME #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-05 14:56:44,b'MzTeachuh: Good Daddies Share the Spotlight https://t.co/bf2HXlrvpt #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
